ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1759074653102.715,1759074653209.124,105.985,-45.007,Char.m,Char.d,m
1759074653196.035,1759074653329.056,133.601,-13.405,Char.f,Char.m,f
1759074653309.032,1759074653399.373,90.652,-20.311,Key.space,Char.f,
1759074653561.051,1759074653669.994,108.358,161.663,Char.g,Key.space,g
1759074653747.334,1759074653812.038,65.194,77.968,Char.r,Char.g,r
1759074653656.971,1759074653842.078,186.067,-155.866,Char.k,Char.r,k
1759074653898.912,1759074654033.64,135.61,55.744,Char.t,Char.k,t
1759074653994.547,1759074654114.436,120.469,-39.878,Char.m,Char.t,m
1759074654053.713,1759074654165.477,110.468,-60.128,Char.q,Char.m,q
1759074654246.073,1759074654386.928,140.874,81.337,Char.t,Char.q,t
1759074654373.39,1759074654467.059,94.419,-14.43,Char.l,Char.t,l
1759074654518.313,1759074654618.556,100.181,50.856,Char.z,Char.l,z
1759074654578.698,1759074654648.781,70.196,-39.986,Char.l,Char.z,l
1759074654709.949,1759074654841.259,131.057,61.409,Char.r,Char.l,r
1759074654775.081,1759074654931.059,155.836,-66.278,Char.l,Char.r,l
1759074654900.284,1759074655041.983,140.768,-29.891,Char.d,Char.l,d
1759074655433.446,1759074655545.107,110.927,392.426,Key.backspace,Char.d,
1759074655961.968,1759074656067.948,105.729,417.802,Key.space,Key.backspace,
1759074656124.546,1759074656270.241,145.967,56.176,Char.d,Key.space,d
1759074656219.98,1759074656320.836,100.565,-50.619,Char.n,Char.d,n
1759074656255.143,1759074656411.249,155.621,-65.018,Char.l,Char.n,l
1759074656345.861,1759074656451.293,105.084,-64.751,Char.g,Char.l,g
1759074656531.966,1759074656613.656,80.606,81.347,Char.s,Char.g,s
1759074656466.368,1759074656632.298,165.865,-146.601,Char.k,Char.s,k
1759074656601.905,1759074656723.406,120.912,-30.441,Key.space,Char.k,
1759074656673.537,1759074656804.089,129.938,-49.17,Char.r,Key.space,r
1759074656743.43,1759074656843.82,100.471,-60.07,Char.l,Char.r,l
1759074656853.853,1759074656964.547,110.505,10.224,Char.s,Char.l,s
1759074657000.177,1759074657095.337,95.312,35.554,Char.d,Char.s,d
1759074657262.105,1759074657347.153,85.188,166.664,Char.m,Char.d,m
1759074657458.64,1759074657559.341,100.701,110.541,Key.backspace,Char.m,
1759074657629.13,1759074657699.997,70.445,70.49,Key.backspace,Key.backspace,
