ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1760424344992.559,1760424345090.721,97.712,-27.189,Char.s,Char.m,s
1760424345055.577,1760424345141.036,85.691,-34.858,Key.space,Char.s,
1760424345130.442,1760424345228.857,98.175,-10.527,Char.r,Key.space,r
1760424345196.07,1760424345259.835,63.417,-32.37,Char.h,Char.r,h
1760424345255.103,1760424345351.619,95.654,-4.314,Char.w,Char.h,w
1760424345330.839,1760424345420.589,90.359,-20.587,Char.h,Char.w,h
1760424345412.837,1760424345502.668,89.685,-8.535,Char.t,Char.h,t
1760424345491.578,1760424345594.853,102.469,-9.966,Char.j,Char.t,j
1760424345541.0,1760424345700.876,151.675,-53.101,Char.s,Char.j,s
1760424345659.301,1760424345784.795,125.154,-33.556,Char.d,Char.s,d
1760424345771.697,1760424345864.202,91.7,-12.426,Char.m,Char.d,m
1760424345807.046,1760424345944.994,138.294,-57.259,Char.l,Char.m,l
1760424345883.442,1760424345984.586,101.951,-62.063,Key.space,Char.l,
1760424345953.608,1760424346055.568,101.884,-30.395,Char.r,Key.space,r
1760424346038.376,1760424346145.592,106.353,-17.565,Char.j,Char.r,j
1760424346075.753,1760424346190.704,114.765,-69.204,Char.s,Char.j,s
1760424346160.818,1760424346258.003,97.377,-30.224,Char.r,Char.s,r
1760424346246.034,1760424346369.387,123.363,-11.792,Char.n,Char.r,n
1760424346324.872,1760424346424.848,95.082,-44.893,Char.r,Char.n,r
1760424346443.279,1760424346539.514,96.286,23.799,Char.d,Char.r,d
1760424346690.42,1760424346790.532,100.18,150.822,Key.backspace,Char.d,
1760424346856.39,1760424346952.868,97.035,65.51,Key.space,Key.backspace,
1760424346990.795,1760424347083.182,91.994,37.86,Char.d,Key.space,d
1760424347033.338,1760424347143.103,109.709,-50.076,Char.l,Char.d,l
1760424347134.503,1760424347203.896,69.982,-8.465,Char.s,Char.l,s
1760424262727.174,1760424347326.292,84597.722,-84476.185,Char.u,Char.s,u
1760424347272.411,1760424347355.179,82.009,-53.095,Char.a,Char.u,a
1760424347375.104,1760424347490.318,113.339,20.682,Char.d,Char.a,d
1760424347458.939,1760424347546.256,85.917,-29.563,Char.l,Char.d,l
1760424347561.394,1760424347666.322,105.026,16.499,Char.e,Char.l,e
1760424347628.837,1760424347699.18,70.614,-37.764,Char.k,Char.e,k
1760424347787.991,1760424347878.64,90.74,88.372,Char..,Char.k,.
1760424347927.947,1760424348030.254,103.376,49.161,Key.enter,Char..,
1760424348880.219,1760424349016.999,137.413,848.621,Char.1,Key.enter,1
1760424349211.736,1760424349277.012,65.284,194.877,Char.6,Char.1,6
1760424349492.442,1760424349595.036,102.081,215.148,Char.t,Char.6,t
1760424349571.854,1760424349709.021,136.737,-22.362,Char.p,Char.t,p
1760424349659.133,1760424349755.75,97.232,-50.299,Key.space,Char.p,
1760424349740.128,1760424349860.865,118.715,-15.661,Char.d,Key.space,d
1760424349809.798,1760424349890.334,80.475,-49.433,Char.l,Char.d,l
1760424350171.618,1760424350271.151,99.921,281.25,Char.t,Char.l,t
1760424350238.648,1760424350329.144,91.378,-32.469,Char.k,Char.t,k
1760424350347.231,1760424350416.148,68.975,16.926,Char.d,Char.k,d
1760424350405.406,1760424350480.779,74.839,-10.194,Key.space,Char.d,
1760424350501.774,1760424350574.386,72.656,21.096,Char.d,Key.space,d
1760424350563.749,1760424350705.009,141.312,-10.792,Char.i,Char.d,i
1760424350649.256,1760424350734.45,84.666,-55.532,Char.d,Char.i,d
1760424350793.327,1760424350894.736,101.459,59.171,Char.d,Char.d,d
1760424350889.713,1760424350996.098,95.826,-4.495,Char.l,Char.d,l
1760424350960.591,1760424351045.774,85.398,-25.563,Char.s,Char.l,s
1760424351057.882,1760424351157.376,99.33,12.266,Key.space,Char.s,
1760424351118.492,1760424351228.739,110.314,-38.918,Char.s,Key.space,s
1760424351218.116,1760424351318.762,100.676,-11.032,Char.k,Char.s,k
1760424351259.621,1760424351355.642,95.495,-58.565,Char.a,Char.k,a
1760424351423.925,1760424351499.512,75.823,68.499,Char.w,Char.a,w
1760424351478.763,1760424351571.678,93.037,-21.24,Char.k,Char.w,k
1760424351551.628,1760424351679.062,128.278,-20.24,Char.d,Char.k,d
1760424351626.815,1760424351775.41,148.717,-52.697,Char.m,Char.d,m
1760424351697.001,1760424351829.211,126.213,-78.945,Char.l,Char.m,l
1760424351755.29,1760424351870.208,114.422,-66.786,Key.space,Char.l,
1760424351841.919,1760424351925.721,83.426,-28.168,Char.t,Key.space,t
1760424351904.025,1760424352014.401,109.88,-21.363,Char.l,Char.t,l
1760424351964.697,1760424352043.298,78.592,-49.48,Char.s,Char.l,s
1760424352112.568,1760424352182.637,70.249,69.532,Char.q,Char.s,q
1760424352139.598,1760424352253.856,113.988,-43.449,Char.n,Char.q,n
1760424352265.11,1760424352391.56,126.998,11.027,Char.s,Char.n,s
1760424352394.51,1760424352485.268,90.466,3.304,Char.d,Char.s,d
1760424352375.734,1760424352518.196,141.996,-109.085,Char.l,Char.d,l
1760424352459.963,1760424352581.613,105.819,-58.015,Key.space,Char.l,
1760424352584.675,1760424352664.427,79.843,18.524,Char.w,Key.space,w
1760424352620.645,1760424352748.596,127.704,-43.766,Char.j,Char.w,j
