ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762238938068.445,1762238938214.104,145.656,-85.213,Char.r,Char.a,r
1762238938168.833,1762238938274.251,105.416,-45.268,Char.u,Char.r,u
1762238797158.2,1762238938545.904,141387.702,-141116.05,Char.T,Char.u,T
1762238938354.707,1762238938566.158,211.447,-191.195,Key.shift_r,Char.T,
1762238938630.357,1762238938772.732,142.373,64.204,Char.d,Key.shift_r,d
1762238938722.6,1762238938842.982,120.378,-50.13,Char.j,Char.d,j
1762238939014.708,1762238939094.878,80.167,171.729,Key.enter,Char.j,
1762238939885.488,1762238940011.084,125.594,790.614,Char.w,Key.enter,w
1762238939961.091,1762238940101.859,140.766,-49.99,Char.j,Char.w,j
1762238940152.347,1762238940303.259,150.901,50.491,Char.s,Char.j,s
1762238940278.532,1762238940394.644,116.107,-24.716,Char.u,Char.s,u
1762238940404.708,1762238940514.805,110.094,10.069,Char.r,Char.u,r
1762238940499.699,1762238940625.561,125.859,-15.104,Key.space,Char.r,
1762238940656.252,1762238940776.851,120.596,30.696,Char.t,Key.space,t
1762238940741.544,1762238940893.029,151.467,-35.304,Char.k,Char.t,k
1762238940837.435,1762238940988.454,151.015,-55.577,Char.s,Char.k,s
1762238941059.393,1762238941189.662,130.266,70.943,Char.c,Char.s,c
1762238941169.724,1762238941290.49,120.763,-19.935,Char.o,Char.c,o
1762238941340.961,1762238941441.455,100.492,50.474,Char.r,Char.o,r
1762238941543.146,1762238941683.532,140.383,101.693,Char.d,Char.r,d
1762238941633.331,1762238941778.523,145.191,-50.2,Char.m,Char.d,m
1762238941768.961,1762238941874.312,105.347,-9.56,Char.f,Char.m,f
1762238941884.397,1762238941985.836,101.437,10.088,Key.space,Char.f,
1762238942046.225,1762238942157.248,111.021,60.392,Char.g,Key.space,g
1762238942116.503,1762238942237.774,121.264,-40.742,Char.k,Char.g,k
1762238942247.203,1762238942403.4,156.194,9.436,Char.a,Char.k,a
1762238942383.348,1762238942569.261,185.909,-20.049,Char.u,Char.a,u
1762238942508.852,1762238942619.644,110.789,-60.407,Key.space,Char.u,
1762238942645.148,1762238942750.685,105.535,25.507,Char.g,Key.space,g
1762238942735.524,1762238942871.602,136.075,-15.159,Char.k,Char.g,k
1762238942887.331,1762238942977.168,89.835,15.734,Char.f,Char.k,f
1762238942967.555,1762238943092.922,125.364,-9.611,Char.n,Char.f,n
1762238943134.514,1762238943244.41,109.893,41.594,Char.f,Char.n,f
1762238943224.791,1762238943364.863,140.07,-19.616,Char.m,Char.f,m
1762238943355.109,1762238943476.023,120.909,-9.752,Char.f,Char.m,f
1762238943425.461,1762238943556.427,130.962,-50.559,Key.space,Char.f,
1762238943567.328,1762238943692.398,125.068,10.907,Char.a,Key.space,a
1762238943682.737,1762238943774.073,91.333,-9.659,Char.k,Char.a,k
1762238943793.336,1762238943933.974,140.633,19.267,Char.a,Char.k,a
1762238943883.86,1762238943994.395,110.532,-50.11,Char.n,Char.a,n
1762238944060.177,1762238944165.375,105.194,65.785,Char.f,Char.n,f
1762238944121.292,1762238944296.413,175.119,-44.08,Char.l,Char.f,l
1762238944210.812,1762238944326.692,115.876,-85.599,Key.space,Char.l,
1762238944337.401,1762238944437.285,99.881,10.713,Char.g,Key.space,g
1762238944403.483,1762238944508.076,104.589,-33.8,Char.o,Char.g,o
1762238944613.836,1762238944825.219,211.381,105.763,Key.shift_r,Char.o,
1762238944941.565,1762238945016.483,74.915,116.348,Key.backspace,Key.shift_r,
1762238945087.01,1762238945187.687,100.674,70.531,Key.backspace,Key.backspace,
1762238945248.298,1762238945328.482,80.182,60.614,Key.backspace,Key.backspace,
1762238945399.304,1762238945530.289,130.982,70.825,Char.g,Key.backspace,g
1762238945490.477,1762238945610.741,120.261,-39.808,Char.o,Char.g,o
1762238945692.52,1762238945837.432,144.908,81.78,Key.shift_r,Char.o,
1762238945999.392,1762238946089.748,90.353,161.965,Char.j,Key.shift_r,j
1762238945948.445,1762238946110.025,161.576,-141.3,Char.d,Char.j,d
1762238946194.696,1762238946280.206,85.509,84.675,Key.enter,Char.d,
