ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1763442991923.084,1763442992119.18,196.093,-85.471,Char.p,Char.d,p
1763442992023.341,1763442992139.149,115.805,-95.837,Key.space,Char.p,
1763442992159.997,1763442992290.397,130.397,20.851,Char.w,Key.space,w
1763442992231.136,1763442992350.59,119.45,-59.256,Char.k,Char.w,k
1763442992472.117,1763442992602.706,130.585,121.531,Char.T,Char.k,T
1763442992410.804,1763442992622.559,211.75,-191.899,Key.shift_r,Char.T,
1763442992729.744,1763442992905.17,175.408,107.191,Char.s,Key.shift_r,s
1763442992855.422,1763442992971.211,115.785,-49.73,Char.i,Char.s,i
1763442993031.518,1763442993147.424,115.901,60.31,Char.r,Char.i,r
1763442993071.788,1763442993194.16,122.369,-75.631,Char.n,Char.r,n
1763442993318.431,1763442993428.961,110.527,124.275,Char..,Char.n,.
1763442993504.238,1763442993640.274,136.033,75.279,Char..,Char..,.
1763442993695.818,1763442993821.146,125.325,55.546,Char..,Char..,.
1763442993962.565,1763442994143.527,180.956,141.424,Char.?,Char..,?
1763442993926.723,1763442994153.293,226.564,-216.799,Key.shift_r,Char.?,
1763442994657.646,1763442994848.889,191.238,504.358,Key.enter,Key.shift_r,
1763442994395.55,1763442994879.154,483.598,-453.334,Key.shift,Key.enter,
1763442995594.042,1763442995694.199,100.153,714.894,Char.t,Key.shift,t
1763442995654.022,1763442995770.02,115.992,-40.172,Char.k,Char.t,k
1763442995780.344,1763442995890.793,110.444,10.33,Char.t,Char.k,t
1763442995881.006,1763442996021.734,140.726,-9.783,Char.l,Char.t,l
1763442995975.713,1763442996091.918,116.203,-46.018,Char.f,Char.l,f
1763442996137.252,1763442996263.371,126.113,45.337,Key.space,Char.f,
1763442997965.825,1763442998097.73,131.899,1702.46,Char.d,Key.space,d
1763442998087.207,1763442998202.741,115.531,-10.517,Char.j,Char.d,j
1763442998214.829,1763442998337.805,122.973,12.092,Char.w,Char.j,w
1763442998363.329,1763442998478.886,115.553,25.527,Char.p,Char.w,p
1763442998755.636,1763442998892.992,137.349,276.753,Key.space,Char.p,
1763442999148.724,1763442999304.751,156.024,255.74,Char.q,Key.space,q
1763442999355.305,1763442999476.199,120.891,50.557,Char.l,Char.q,l
1763442999435.912,1763442999548.717,112.799,-40.283,Char.r,Char.l,r
1763442999617.37,1763442999747.863,130.489,68.658,Char.e,Char.r,e
1763442999725.4,1763442999868.723,143.32,-22.459,Char.p,Char.e,p
1763442999889.139,1763443000020.125,130.981,20.418,Char.d,Char.p,d
1763442999974.958,1763443000130.573,155.607,-45.161,Char.l,Char.d,l
1763443000140.568,1763443000262.926,122.354,10.003,Char.x,Char.l,x
1763443000227.127,1763443000403.639,176.505,-35.795,Char.j,Char.x,j
1763443000322.446,1763443000463.278,140.827,-81.188,Key.space,Char.j,
1763443000478.601,1763443000563.502,84.896,15.33,Char.q,Key.space,q
1763443000554.419,1763443000684.447,130.025,-9.079,Char.n,Char.q,n
1763443000724.666,1763443000925.813,201.144,40.222,Char.s,Char.n,s
1763443001052.24,1763443001167.939,115.697,126.429,Char.t,Char.s,t
1763443001198.287,1763443001298.698,100.406,30.351,Char.j,Char.t,j
1763443001279.148,1763443001389.245,110.092,-19.545,Char.r,Char.j,r
1763443001404.584,1763443001510.907,106.319,15.344,Key.space,Char.r,
1763443001525.389,1763443001661.308,135.914,14.487,Char.v,Key.space,v
1763443001641.513,1763443001761.961,120.443,-19.79,Char.h,Char.v,h
1763443001784.205,1763443001902.98,118.769,22.249,Char.t,Char.h,t
1763443001878.446,1763443001989.221,110.77,-24.528,Char.m,Char.t,m
1763443002039.905,1763443002181.14,141.232,50.688,Char.x,Char.m,x
1763443002104.894,1763443002275.89,171.003,-76.255,Char.j,Char.x,j
1763443002201.097,1763443002335.889,134.786,-74.787,Key.space,Char.j,
1763443002362.272,1763443002456.813,94.536,26.39,Char.e,Key.space,e
1763443002411.525,1763443002588.083,176.542,-45.283,Char.k,Char.e,k
1763443002512.681,1763443002638.291,125.606,-75.387,Key.space,Char.k,
1763443002623.584,1763443002785.331,161.743,-14.703,Char.a,Key.space,a
1763443002714.309,1763443002859.716,145.403,-71.019,Char.k,Char.a,k
1763443002869.885,1763443002983.42,113.531,10.174,Char.s,Char.k,s
1763443003051.386,1763443003141.803,90.412,67.97,Char.e,Char.s,e
1763443003111.715,1763443003242.385,130.665,-30.083,Char.m,Char.e,m
1763443003232.508,1763443003354.306,121.796,-9.873,Char.f,Char.m,f
1763443003288.063,1763443003443.772,155.704,-66.24,Char.d,Char.f,d
1763443003393.705,1763443003504.085,110.376,-50.062,Char.j,Char.d,j
1763443003580.257,1763443003685.892,105.63,76.176,Char.T,Char.j,T
1763443003549.284,1763443003731.729,182.441,-136.603,Key.shift_r,Char.T,
1763443003756.037,1763443003902.811,146.769,24.313,Char.d,Key.shift_r,d
1763443003843.364,1763443003952.209,108.843,-59.443,Char.j,Char.d,j
1763443004063.601,1763443004175.679,112.075,111.395,Char..,Char.j,.
1763443004265.958,1763443004371.57,105.608,90.282,Char..,Char..,.
1763443004446.965,1763443004585.371,138.399,75.398,Char..,Char..,.
1763443005432.674,1763443005624.452,191.773,847.309,Key.enter,Char..,
1763443004677.538,1763443005664.63,987.088,-946.91,Key.shift,Key.enter,
1763443005725.863,1763443005871.735,145.868,61.237,Char.None,Key.shift,
1763443006234.941,1763443006360.051,125.104,363.212,Char.G,Char.None,G
1763443006370.01,1763443006495.368,125.345,9.965,Char.P,Char.G,P
1763443006520.423,1763443006672.496,152.068,25.067,Char.T,Char.P,T
1763443006027.033,1763443006722.072,695.033,-645.458,Key.shift,Char.T,
1763443006641.458,1763443006757.091,115.63,-80.608,Char.None,Key.shift,
1763443006850.195,1763443006973.28,123.082,93.107,Key.space,Char.None,
1763443007377.333,1763443007558.426,181.089,404.056,Char.a,Key.space,a
1763443007483.52,1763443007603.512,119.986,-74.902,Char.k,Char.a,k
1763443007633.475,1763443007749.193,115.714,29.971,Char.r,Char.k,r
1763443007703.938,1763443007829.709,125.766,-45.252,Char.n,Char.r,n
1763443008026.554,1763443008131.78,105.222,196.849,Key.backspace,Char.n,
1763443008182.621,1763443008283.318,100.691,50.845,Key.backspace,Key.backspace,
1763443008332.899,1763443008453.719,120.816,49.587,Key.backspace,Key.backspace,
1763443008595.383,1763443008725.813,130.425,141.669,Char.a,Key.backspace,a
1763443008680.771,1763443008816.573,135.785,-45.037,Char.k,Char.a,k
1763443008776.613,1763443008917.323,140.705,-39.943,Char.s,Char.k,s
1763443008927.513,1763443009028.044,100.526,10.195,Char.g,Char.s,g
1763443009098.575,1763443009241.32,142.74,70.536,Char.d,Char.g,d
1763443009155.449,1763443009330.636,175.181,-85.865,Char.l,Char.d,l
1763443009229.625,1763443009360.35,130.722,-101.007,Key.space,Char.l,
1763443009340.904,1763443009448.219,107.31,-19.442,Char.g,Key.space,g
1763443009431.645,1763443009562.075,130.419,-16.569,Char.h,Char.g,h
