ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1761151695586.736,1761151695723.145,135.551,-44.386,Char.d,Char.a,d
1761151695693.398,1761151695864.198,170.125,-29.113,Char.p,Char.d,p
1761151695803.049,1761151695924.053,121.58,-61.154,Key.space,Char.p,
1761151695839.406,1761151695953.953,114.83,-85.21,Char.t,Key.space,t
1761151695999.012,1761151696084.953,85.038,45.615,Char.j,Char.t,j
1761151696049.544,1761151696176.403,126.475,-34.696,Char.w,Char.j,w
1761151696341.669,1761151696436.644,95.158,165.566,Char.j,Char.w,j
1761151696508.421,1761151696578.543,71.083,70.99,Char.r,Char.j,r
1761151696695.544,1761151696789.825,94.169,116.444,Char.v,Char.r,v
1761151696782.289,1761151696850.368,68.05,-7.634,Char.h,Char.v,h
1761151696885.689,1761151696970.725,84.944,35.659,Char.f,Char.h,f
1761151696962.211,1761151697041.266,78.896,-8.134,Char.m,Char.f,m
1761151697056.953,1761151697142.02,85.273,15.475,Char.f,Char.m,f
