ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762235737522.371,1762235737637.505,115.132,136.156,Char.f,Char.k,f
1762235738075.365,1762235738160.771,85.402,437.863,Key.backspace,Char.f,
1762235738256.482,1762235738331.904,75.418,95.715,Key.backspace,Key.backspace,
1762235738422.773,1762235738493.599,70.821,90.873,Key.backspace,Key.backspace,
1762235738574.489,1762235738705.112,130.62,80.893,Key.backspace,Key.backspace,
1762235738900.996,1762235739007.714,106.711,195.89,Char.d,Key.backspace,d
1762235738956.379,1762235739087.82,131.435,-51.328,Char.u,Char.d,u
1762235739103.432,1762235739209.346,105.91,15.618,Char.w,Char.u,w
1762235739199.063,1762235739374.285,175.219,-10.279,Char.l,Char.w,l
1762235739284.812,1762235739430.179,145.364,-89.471,Char.s,Char.l,s
1762235739381.499,1762235739510.468,128.966,-48.676,Char.d,Char.s,d
1762235739485.454,1762235739661.285,175.828,-25.011,Char.k,Char.d,k
1762235739585.742,1762235739721.303,135.558,-75.541,Key.space,Char.k,
1762235739711.889,1762235739833.037,121.143,-9.41,Char.d,Key.space,d
1762235739793.234,1762235739926.429,133.179,-39.798,Char.k,Char.d,k
1762235739908.914,1762235740004.239,95.322,-17.499,Char.s,Char.k,s
1762235740106.09,1762235740246.647,140.552,101.853,Char.s,Char.s,s
1762235740216.54,1762235740347.856,131.312,-30.102,Char.u,Char.s,u
1762235740331.824,1762235740477.578,145.751,-16.028,Char.d,Char.u,d
1762235740452.749,1762235740567.582,114.831,-24.828,Key.space,Char.d,
1762235743348.354,1762235743518.568,170.211,2780.775,Char.s,Key.space,s
1762235743478.667,1762235743591.671,113.001,-39.898,Char.j,Char.s,j
1762235743664.742,1762235743805.978,141.23,73.074,Char.d,Char.j,d
1762235743782.604,1762235743962.594,179.983,-23.368,Char.m,Char.d,m
1762235743897.638,1762235744123.006,225.361,-64.949,Char.l,Char.m,l
1762235744198.341,1762235744324.107,125.761,75.341,Key.space,Char.l,
1762235744354.73,1762235744464.963,110.229,30.628,Char.t,Key.space,t
1762235744420.162,1762235744525.43,105.265,-44.796,Char.n,Char.t,n
1762235744553.414,1762235744676.606,123.189,27.987,Char.w,Char.n,w
1762235744631.393,1762235744757.174,125.757,-45.21,Char.j,Char.w,j
1762235744717.346,1762235744807.618,90.267,-39.805,Char.d,Char.j,d
1762235744908.6,1762235745049.239,140.634,100.986,Char.e,Char.d,e
1762235744999.231,1762235745149.999,150.746,-50.001,Char.h,Char.e,h
1762235745089.8,1762235745280.978,191.171,-60.178,Char.l,Char.h,l
1762235745160.368,1762235745291.009,130.636,-120.603,Char.s,Char.l,s
1762235745255.705,1762235745401.952,146.242,-35.3,Key.space,Char.s,
1762235745437.141,1762235745593.865,156.718,35.195,Char.z,Key.space,z
1762235745512.972,1762235745643.538,130.561,-80.887,Char.h,Char.z,h
